	sequences per sample	iteration	MVB2015-6269	TR-157	MVB2015-6482	TR-24	MVB2015-6626	MVB2015-6316	MVB2015-6518	MVB2015-6406	MVB2015-6515	MVB2015-6234	TR-23	MVB2015-6608	TR-149	MVB2015-6358	MVB2015-6511	MVB2015-6408	MVB2015-6720	MVB2015-6602	TR-10	MVB2015-6300	MVB2015-6402	MVB2015-6547	MVB2015-6688	TR-17	MVB2015-6528	MVB2015-6710	MVB2015-6612	MVB2015-6654	MVB2015-6350	TR-146	MVB2015-6539	MVB2015-6512	MVB2015-6263	MVB2015-6334	MVB2015-6648	TR-155	MVB2015-6384	MVB2015-6289	MVB2015-6438	MVB2015-6237	MVB2015-6302	MVB2015-6470	MVB2015-6448	TR-130	MVB2015-6332	MVB2015-6561	MVB2015-6344	MVB2015-6424	TR-121	TR-3	MVB2015-6442	TR-6	MVB2015-6494	MVB2015-6595	MVB2015-6704	MVB2015-6630	MVB2015-6378	MVB2015-6291	MVB2015-6614	MVB2015-6530	MVB2015-6532	MVB2015-6420	MVB2015-6535	TR-138	MVB2015-6524	MVB2015-6256	MVB2015-6446	TR-4	MVB2015-6328	MVB2015-6676	MVB2015-6716	MVB2015-6570	MVB2015-6589	TR-137	MVB2015-6466	MVB2015-6370	MVB2015-6542	TR-93	MVB2015-6243	MVB2015-6320	TR-9	MVB2015-6484	MVB2015-6640	TR-101	MVB2015-6581	MVB2015-6580	MVB2015-6680	MVB2015-6322	MVB2015-6249	MVB2015-6464	TR-27	MVB2015-6227	TR-148	TR-22	MVB2015-6668	TR-19	MVB2015-6352	TR-11	MVB2015-6642	TR-25	MVB2015-6299	MVB2015-6674	TR-156	MVB2015-6730	MVB2015-6294	MVB2015-6594	MVB2015-6636	MVB2015-6488	MVB2015-6660	MVB2015-6254	MVB2015-6386	MVB2015-6223	MVB2015-6578	MVB2015-6422	MVB2015-6478	TR-162	TR-154	MVB2015-6374	MVB2015-6418	MVB2015-6508	MVB2015-6228	MVB2015-6582	MVB2015-6444	MVB2015-6458	MVB2015-6428	TR-145	MVB2015-6426	MVB2015-6262	TR-153	MVB2015-6346	MVB2015-6529	MVB2015-6538	MVB2015-6226	MVB2015-6706	TR-147	MVB2015-6496	MVB2015-6440	TR-139	MVB2015-6534	MVB2015-6533	MVB2015-6531	MVB2015-6587	MVB2015-6261	MVB2015-6522	MVB2015-6593	MVB2015-6656	MVB2015-6560	MVB2015-6372	TR-131	MVB2015-6476	MVB2015-6502	TR-2	MVB2015-6726	MVB2015-6551	MVB2015-6274	MVB2015-6308	TR-111	MVB2015-6239	MVB2015-6616	MVB2015-6400	TR-100	MVB2015-6366	MVB2015-6600	MVB2015-6722	MVB2015-6544	MVB2015-6624	MVB2015-6517	MVB2015-6232	TR-136	MVB2015-6354	MVB2015-6732	MVB2015-6364	MVB2015-6404	MVB2015-6696	MVB2015-6430	MVB2015-6604	TR-99	MVB2015-6586	MVB2015-6238	MVB2015-6732_B	MVB2015-6412	MVB2015-6360	MVB2015-6692	MVB2015-6233	MVB2015-6682	MVB2015-6516	MVB2015-6520	MVB2015-6252	MVB2015-6718	TR-161	MVB2015-6220	MVB2015-6620	TR-15	MVB2015-6523	MVB2015-6304	MVB2015-6221	MVB2015-6382	MVB2015-6686	MVB2015-6283	MVB2015-6576	MVB2015-6545	MVB2015-6574	MVB2015-6286	TR-12	MVB2015-6658	MVB2015-6500	MVB2015-6592	MVB2015-6662	MVB2015-6728	MVB2015-6652	MVB2015-6376	TR-21	TR-104	MVB2015-6436	MVB2015-6266	MVB2015-6229	MVB2015-6509	MVB2015-6310	MVB2015-6664	MVB2015-6555	MVB2015-6548	MVB2015-6255	MVB2015-6492	MVB2015-6583	MVB2015-6247	MVB2015-6260	TR-106	TR-117	MVB2015-6702	TR-129	MVB2015-6552	MVB2015-6579	MVB2015-6394	TR-91	TR-112	MVB2015-6342	MVB2015-6251	MVB2015-6694	TR-1	MVB2015-6277	TR-123	MVB2015-6460	TR-109	MVB2015-6563	TR-132	MVB2015-6326	MVB2015-6244	TR-124	MVB2015-6526	MVB2015-6670	TR-135	MVB2015-6414	MVB2015-6537	MVB2015-6564	MVB2015-6348	MVB2015-6712	MVB2015-6678	MVB2015-6708	MVB2015-6698	MVB2015-6293	MVB2015-6498	MVB2015-6672	MVB2015-6388	TR-98	MVB2015-6644	MVB2015-6618	MVB2015-6588	MVB2015-6468	MVB2015-6242	MVB2015-6324	MVB2015-6258	TR-151	MVB2015-6314	MVB2015-6634	MVB2015-6700	MVB2015-6480	TR-13	MVB2015-6472	MVB2015-6490	MVB2015-6340	MVB2015-6336	TR-20	MVB2015-6396	TR-97	MVB2015-6690	MVB2015-6219	MVB2015-6257	MVB2015-6432	TR-14	MVB2015-6410	MVB2015-6610	MVB2015-6501	TR-116	MVB2015-6513	MVB2015-6434	MVB2015-6267	TR-113	MVB2015-6650	TR-90	MVB2015-6556	TR-128	MVB2015-6585	MVB2015-6225	MVB2015-6306	MVB2015-6632	TR-105	MVB2015-6474	MVB2015-6236	MVB2015-6456	MVB2015-6567	MVB2015-6554	MVB2015-6416	MVB2015-6368	MVB2015-6591	MVB2015-6590	MVB2015-6527	MVB2015-6628	MVB2015-6235	MVB2015-6514	MVB2015-6575	MVB2015-6546	MVB2015-6568	MVB2015-6276	MVB2015-6519	MVB2015-6622	MVB2015-6536	MVB2015-6312	MVB2015-6450	MVB2015-6486	MVB2015-6638	MVB2015-6714	MVB2015-6577	MVB2015-6559	MVB2015-6330	MVB2015-6606	MVB2015-6724	MVB2015-6666	MVB2015-6510	TR-119	TR-108
alpha_rarefaction_10_0.txt	10	0	2.58864	0.95679	2.87828	0.51519	2.58945	1.98667	3.7668	1.36088	1.72771	3.96546	2.63054	1.62488	3.38537	2.41928	2.58633	2.304	1.38721	2.68948	0.99707	2.47703	1.3447	1.46167	0.44703	2.68425	1.99975	1.90936	1.42029	1.83136	2.19977	1.82052	1.5424	2.48378	0.3273	2.31427	1.94241	1.40195	2.06234	2.10253	1.89618	2.48933	2.50687	2.87766	2.66327	2.74714	2.05414	2.92824	1.44193	3.07265	2.4378	0.23752	3.05199	1.88483	2.72432	2.08639	1.12131	3.01841	1.26973	3.63645	2.45029	1.31862	2.0921	0.96957	1.3363	2.75522	1.78645	2.24476	0.48157	0.23752	2.90344	2.70485	1.84095	2.40775	3.27537	2.38687	2.80299	2.22498	2.84174	1.23189	1.67781	2.38626	1.58811	2.24814	2.70252	2.69753	1.37927	3.16329	1.87451	4.1314	2.90715	3.61677	0.52295	1.42633	2.90028	1.30631	1.9052	2.84181	2.54324	1.91235	1.71535	2.65508	3.96842	0.94546	1.14318	0.47175	2.74255	1.67898	2.80356	3.08358	2.40085	2.11316	1.85585	2.90932	1.8101	2.40626	3.09849	1.31465	1.44245	1.56545	1.1616	3.06599	2.78003	2.17869	2.35404	0.72563	2.02472	1.03215	2.02219	2.32726	2.01447	1.80022	1.61305	1.25169	3.05224	2.80493	0.26876	2.2307	1.37618	0.70882	1.99997	2.95089	2.032	2.39182	1.41982	2.11758	1.86643	1.61034	1.89548	2.66819	1.54271	2.55767	3.36824	1.57373	1.92524	1.49912	3.07555	2.41781	1.59135	3.11031	2.15957	3.31787	2.55717	1.75538	2.9275	2.64085	3.31019	3.39001	1.75799	2.77195	1.38196	2.62721	0.47175	2.94088	1.86302	1.81807	3.06821	2.78649	3.05023	2.65615	2.76717	2.95587	1.4086	2.25567	2.42856	2.93781	1.15345	2.22548	2.11268	1.65005	2.03967	2.25156	1.67331	2.8388	2.79947	1.6535	2.63953	2.47725	1.47582	2.29226	3.10218	1.72402	1.88894	1.81423	3.53531	3.02181	1.47519	2.99264	2.29925	1.74703	2.19135	1.81083	2.01458	1.90521	0.62631	0.82407	2.75081	2.79844	2.65714	2.39767	0.47175	1.19206	1.77677	2.20517	2.87582	2.11027	3.77174	2.80647	1.29158	2.4741	1.86338	1.47248	2.01554	2.17859	0.86592	1.17865	0.26876	2.23286	2.55689	2.13837	2.60179	1.86753	2.08677	1.59912	2.89735	2.2618	2.0058	2.88948	1.33884	0.68285	1.44858	2.52595	0.86323	3.78604	1.57876	2.80853	2.91351	2.05834	2.83847	2.197	2.37136	2.88931	2.50283	1.70488	1.4398	2.7793	2.47351	1.92617	1.16961	3.34205	3.45121	1.83489	3.39539	0.33744	3.28599	2.65757	2.74613	3.55795	2.24693	3.11097	2.96284	2.13368	1.82516	3.11377	3.10761	2.91584	1.31718	2.35631	3.01089	2.9855	2.76206	0.26876	2.91638	3.26704	2.85269	2.12941	2.2561	3.76352	0.70882	2.87189	2.5315	0.97089	1.42958	2.56767	2.66532	2.19614	1.88969	2.2097	3.9292	2.09385	3.32317	2.63503	2.13925	2.05059	1.93867	3.30462	1.92466	1.5034	3.18806	0.85238	2.45726	2.41645	1.91046	2.08932	2.18718	2.19006	3.38332	2.1918	1.89397	2.64097	2.77731	3.26595	1.00413	2.43205	2.51554	1.45651	3.06142	1.86519	1.66361	2.61983	0.40325	2.30178
alpha_rarefaction_10_1.txt	10	1	1.8158	0.57598	2.72154	0.50106	2.34453	1.63233	2.32251	3.36506	1.60507	3.01573	2.79931	2.33978	2.58465	2.47868	2.53067	0.72325	0.63313	1.78923	1.09245	2.77027	1.53683	3.2152	0.84521	2.52081	2.09128	2.40912	2.57387	1.93845	2.63249	1.85108	1.36708	2.42099	1.09069	2.71203	2.05543	2.77542	2.16016	1.92897	1.80857	2.36087	1.54227	3.09936	3.03896	2.5398	2.45191	2.29297	2.04981	2.92959	2.93885	0.7045	1.56952	3.67425	2.57305	1.98347	1.08574	2.70752	1.04276	2.09771	2.70088	1.06685	2.35584	0.61547	1.89169	3.30185	1.91412	1.67597	0.48157	0.23752	2.14527	1.8828	2.5116	1.61611	3.40222	1.0279	2.71077	1.91718	2.50093	0.87522	1.7952	3.60335	1.19282	2.8315	2.11335	2.90197	1.86443	1.42685	2.01392	2.04272	1.83988	2.89272	1.04697	1.27377	2.60111	1.72372	2.38055	3.0212	1.85366	2.06329	2.49827	2.96891	3.61899	0.47175	1.06683	0.47175	2.82248	2.42398	2.86305	2.1057	3.06546	2.13699	1.87441	3.16807	1.62852	3.15805	2.34884	1.93907	1.24091	2.69963	1.43971	2.72664	1.05322	1.22048	2.49758	1.26325	1.50228	0.75766	2.30752	2.37683	1.35058	3.06217	2.35201	1.25125	3.20512	3.63247	0.98603	3.57575	2.91998	0.95458	2.3642	3.00653	2.40839	1.92919	2.14034	1.60033	2.43682	1.56913	1.88786	2.74171	0.98603	2.83397	2.81696	1.63855	1.93238	2.41574	3.31006	2.79885	1.0071	2.59868	1.55523	3.00505	2.48941	2.67708	1.88685	2.59868	2.20694	3.01272	2.88589	2.45902	1.20328	2.93396	0.47175	2.58176	2.27789	1.66424	2.27069	2.46068	2.45181	2.65692	3.27875	2.26895	1.89289	2.25248	2.50427	2.42957	2.65558	1.79402	2.01945	1.44056	1.35674	3.44638	1.98442	3.06929	2.63354	2.51238	2.85204	2.12891	1.96276	2.87666	2.78364	1.79335	1.55071	2.0801	2.46963	3.14048	1.68466	1.5188	2.15405	2.07197	2.1725	1.23649	1.75248	1.50821	0.4427	1.04844	2.37136	1.55267	3.00771	1.49903	1.22598	2.47397	2.31169	2.23766	2.7782	2.11424	3.56636	2.15127	2.2447	2.75431	1.81639	2.13732	2.53578	2.39575	0.86606	2.00121	0.26876	1.99633	2.3285	2.25541	3.72753	2.39997	2.98846	1.08426	3.10961	1.73354	2.04268	2.31359	2.32298	0.68285	1.73468	3.98925	0.95322	2.57357	1.77434	2.09621	2.8715	1.299	2.24926	1.69059	1.94833	3.65078	2.72788	2.33385	0.90119	1.85106	2.05027	2.52323	2.4823	2.26826	2.2414	3.21153	2.37524	0.26876	2.04221	3.09873	2.29918	4.28748	2.58867	2.83275	3.45551	2.14488	2.45989	2.59702	3.25882	2.7014	1.83624	2.82762	3.44915	2.19108	1.81967	0.35113	3.2526	3.55677	2.84487	2.2329	1.82807	3.12843	0.79119	2.24444	2.30997	0.70544	2.22785	2.71314	3.37224	2.38949	2.25493	3.28367	3.24673	2.37136	3.2712	2.08977	2.27124	2.46462	1.84399	2.71444	2.33122	1.39299	2.2414	1.36309	2.04769	2.3547	3.07595	1.9057	2.46089	2.36038	2.73417	2.01815	2.36407	2.5224	3.15046	2.27107	1.5296	1.70926	2.43208	1.54576	2.1588	1.77578	1.44104	4.01418	1.65222	3.03471
alpha_rarefaction_10_2.txt	10	2	2.78256	0.35805	2.75372	0.31446	3.29951	2.45788	2.36421	2.06777	2.27137	2.58241	2.24529	2.33235	2.55539	2.46445	2.28523	1.62261	1.39766	2.08522	1.56704	3.11358	1.44156	2.1764	0.49914	1.76042	2.22708	2.16195	1.69663	1.32438	2.25961	1.68016	1.98156	2.61971	0.3273	1.96801	1.85602	2.03169	1.71799	1.4275	1.61746	1.95973	1.51974	1.21124	1.92651	2.56453	3.01213	1.84625	2.5786	2.47788	3.33352	0.23752	2.66187	3.4023	1.60389	2.13964	0.55514	2.62864	1.52836	3.37967	2.60414	1.48759	2.12635	1.50071	2.96987	3.14652	2.16271	2.0534	0.48157	0.23752	1.86612	2.3682	1.7174	2.20216	3.1604	1.02788	2.95832	2.32197	1.91046	1.54674	1.95836	1.79699	2.22583	2.22728	2.07218	2.73832	1.95928	1.83974	1.42966	1.6857	2.92799	3.40143	1.27207	2.05052	2.30858	1.2253	2.36138	2.8098	1.75185	2.38732	2.29265	1.8002	2.62762	0.94546	0.26876	0.47175	1.67286	2.18422	2.66149	2.42272	2.65586	2.35401	1.80262	2.58973	1.68395	2.60947	3.6319	1.21126	1.03215	2.08502	1.40844	2.73197	1.75619	1.99094	2.7124	0.88639	2.57469	0.26876	2.35438	2.77314	2.44004	3.19272	2.10344	1.76114	3.13943	2.1207	0.47587	3.37869	1.44004	0.70882	3.06005	3.0268	1.88319	1.79974	2.75295	1.85221	1.65515	2.46512	1.89412	2.41286	0.26876	2.93696	2.12716	1.63785	2.22362	2.22394	2.53742	2.2031	0.69568	2.58299	1.91557	3.22929	2.43074	3.24014	2.68408	2.41832	2.4699	2.76943	2.76925	2.33514	1.60649	3.45679	0.47175	2.11337	1.24207	2.21207	2.08891	4.16718	2.54065	2.23795	2.69749	3.24786	1.76112	2.13899	3.40961	2.02511	2.1436	1.52191	3.22877	2.04194	1.80017	2.63157	2.18737	3.32303	2.38835	1.86083	2.46931	1.84331	1.85786	3.04017	3.46521	2.23519	2.16836	2.30056	3.91473	2.93395	2.27666	2.94898	1.70882	1.81009	2.00346	2.06726	1.95706	1.87465	1.01385	0.67743	2.59036	2.06308	3.55364	1.60623	0.74816	1.89692	2.04403	2.46691	3.18373	2.19032	2.63305	3.18718	1.38885	3.02136	3.09215	2.54135	2.62331	2.22257	1.39139	3.62335	0.26876	2.37998	2.31011	2.0541	1.98598	2.34998	2.57598	1.70649	2.61245	2.06797	2.42753	3.34385	1.85884	0.68285	1.37717	3.0247	1.2578	3.65248	1.49697	2.25727	1.88683	1.76823	1.78529	1.42134	1.36966	1.99184	3.21205	2.01197	1.71079	1.48321	3.06073	2.25639	1.44302	2.86593	2.17867	2.61549	3.22461	0.26876	2.03747	1.94609	3.36656	2.24723	2.02921	4.07778	3.15926	3.48745	2.13812	2.62984	2.09902	3.09842	1.96799	2.3321	2.76769	2.45591	2.60239	0.26876	3.74358	2.21855	2.232	2.5432	1.85617	3.24991	0.70882	2.25805	3.37557	2.14175	1.06043	3.51024	3.79343	1.38172	1.96091	2.87186	3.59402	1.97296	3.48766	2.03838	2.38733	2.05118	1.33712	3.58606	2.66457	1.46856	2.89142	1.2866	1.66208	2.31722	2.38453	1.49935	3.17448	3.00979	2.93658	2.13703	2.233	2.12163	2.60372	1.27567	1.01181	2.12394	2.26961	0.94818	3.28152	1.52265	1.09625	3.4065	0.40325	2.84023
alpha_rarefaction_10_3.txt	10	3	2.89483	0.84692	2.4451	1.41408	2.29906	2.05559	2.16039	1.67566	1.96418	1.70109	2.3488	1.28264	2.53742	2.66428	3.60162	2.27442	0.61017	1.96331	1.32353	2.04461	1.73954	2.11296	1.43422	2.08086	1.66328	2.61006	2.18537	2.55994	1.97075	1.96074	1.28927	3.24792	0.3273	2.33565	2.2138	4.06033	2.47458	1.26249	1.85504	1.34257	2.11151	2.26995	1.85986	3.27211	3.22661	2.75707	2.7113	2.181	2.06431	0.23752	2.04777	2.96619	1.77945	2.79679	1.50457	3.29748	1.48333	3.16771	3.52614	1.02287	2.42579	1.73018	2.70949	4.24424	1.83853	1.81795	1.44003	0.23752	1.45778	1.97142	2.37183	1.90351	3.70761	2.41607	2.33482	2.59144	2.33518	1.89847	2.196	2.87281	2.42893	2.32461	2.6401	3.80919	1.81082	3.13598	1.53853	2.96825	2.16997	3.88815	0.52295	1.70835	1.59248	2.26903	2.54525	3.03558	2.4803	1.61774	3.34435	2.47747	2.43607	0.47175	2.01789	0.47175	1.75759	2.29833	1.45752	3.40143	2.32445	1.21518	2.41637	3.60696	2.09183	2.75661	2.30936	1.8613	0.53684	1.22987	0.94488	2.35143	2.38453	2.34969	3.20612	0.8798	1.99944	1.03215	2.40633	2.69224	2.42295	2.35132	2.01795	1.41837	3.32055	2.41804	0.93629	4.18795	2.20095	1.59001	2.55	3.01125	2.39606	2.23127	2.40022	1.90749	1.56735	1.44914	2.68759	1.83085	1.26668	2.93306	2.46781	2.00921	1.46708	3.0337	3.75723	2.23499	0.69568	2.75449	1.70181	2.24331	3.55983	2.265	3.81794	2.30005	2.5659	2.56232	2.72039	2.7308	1.50938	2.29973	0.47175	2.02366	2.28838	1.65591	2.04204	2.67725	2.36416	2.75606	1.77335	2.01061	1.37406	1.88784	2.41818	2.95145	2.23206	1.38129	2.15604	2.1315	1.52626	3.15244	2.13615	2.86871	1.72269	1.84277	2.66354	2.77609	3.08879	2.54545	2.99859	2.15119	1.91935	2.54269	2.98969	3.27932	1.56498	2.41055	2.01963	2.72448	2.36897	1.39664	1.54547	1.63497	0.26876	1.7767	3.05884	2.74914	1.98678	2.72128	0.47175	1.33534	2.65464	2.5025	1.92969	2.52483	2.1471	2.68253	2.47849	2.35664	2.96167	2.88655	2.03321	2.0075	1.87316	2.2646	0.26876	3.1063	2.91392	1.89206	4.08601	2.03833	2.7817	0.55472	2.40702	2.38907	3.0056	2.61264	1.95536	1.55597	1.2337	2.47229	0.99739	3.42384	1.4476	1.9025	3.40909	1.35398	2.92887	0.72325	2.43809	2.25857	3.03228	1.73379	1.82659	2.72599	2.71712	2.44533	2.20041	2.01104	3.03638	3.72783	2.21519	0.26876	2.49892	2.92635	2.10385	2.99658	1.75162	3.25947	3.19393	2.54806	2.07487	2.57337	2.62532	2.64075	1.49068	1.55093	2.18946	3.70515	2.19946	0.26876	3.38187	4.98302	2.49361	3.24068	1.70037	3.34708	0.70882	2.38399	2.02571	0.70544	1.88432	2.93436	2.53641	1.20488	1.72575	3.3642	2.39592	2.13205	2.55793	1.6275	2.39695	2.43975	2.2701	2.70934	2.38032	1.50406	3.61678	1.83993	2.53367	2.86296	2.79125	1.93622	2.77713	1.53531	3.30995	1.94479	1.3952	2.88927	2.1141	2.14248	1.62825	2.40346	2.36054	1.45368	2.67184	1.94914	1.81472	3.71458	0.40325	2.75375
alpha_rarefaction_10_4.txt	10	4	2.70017	0.71987	2.91141	0.62543	2.04985	2.01062	2.51477	0.72325	1.66637	2.87911	2.88697	1.86805	2.62665	2.58576	3.01971	2.60647	1.35759	1.33487	0.99707	2.5541	1.44214	2.19378	0.4607	3.53295	1.9226	2.08931	1.65187	1.47565	2.267	2.11521	1.08914	3.46122	0.3273	2.13517	1.30538	3.11514	2.22331	1.4188	1.88607	2.31791	1.84616	3.23424	2.64886	3.24432	2.02342	2.44618	2.49203	2.18459	2.55528	0.23752	2.67785	3.18815	2.15832	2.21149	1.46574	2.91192	0.64365	2.53836	3.46525	0.78554	2.49605	2.38969	2.46321	3.60881	1.88007	1.73934	0.48157	0.23752	1.94816	2.1232	3.20726	1.96424	2.96335	2.5876	3.47937	1.99679	2.12726	1.08802	1.74342	2.35886	1.16293	3.19543	2.73347	2.76119	2.22504	2.62856	1.6645	2.81444	3.18403	2.544	0.52295	1.63409	2.44181	0.94578	2.58585	3.30604	1.5613	1.55022	2.70694	3.855	2.34304	0.47175	1.1422	0.47175	2.69519	2.62453	2.55227	3.38653	1.45047	2.03543	2.26428	3.29602	2.49676	2.2391	2.79448	1.57146	1.54604	2.74308	1.1616	2.46816	2.59826	1.38142	3.04655	1.11711	2.05515	0.42314	2.48097	2.082	2.39808	3.45377	2.59259	1.51782	2.61515	3.11099	0.34413	3.36428	2.16471	1.33127	2.09099	2.84489	2.4198	1.85442	2.06492	1.333	1.52465	1.40571	2.5507	1.95589	0.26876	2.51122	3.40445	2.53291	1.59421	2.20094	3.17625	2.26748	0.26876	2.27978	2.07841	2.48698	1.70919	2.77536	3.82412	2.59259	2.23869	2.33583	2.2287	3.06202	1.4028	2.60357	0.59709	2.21765	3.08459	2.5494	2.30606	4.02512	2.86231	1.71324	2.0724	1.93869	1.53429	1.97109	3.24948	3.01955	1.62367	1.52318	2.3004	1.40752	2.21663	2.50526	1.60356	3.46082	1.41766	2.02934	2.63542	1.97206	2.3128	2.56967	3.73709	2.1581	1.58369	1.87994	2.19037	3.22659	3.23748	2.24165	1.71467	1.86606	1.81109	2.14	1.91813	2.04922	0.8549	0.67743	2.50324	2.04234	2.62475	1.61825	1.17468	1.5587	3.42634	2.5271	2.46341	2.44759	1.84868	2.49281	2.21024	3.3973	1.39083	1.39417	1.46392	2.16665	1.97208	1.4348	1.0719	0.98461	2.83401	2.69594	3.33531	2.56158	2.96919	1.7225	2.58084	1.85502	3.04924	2.03038	1.01032	1.36943	1.51561	3.22393	1.19677	2.92414	1.05073	2.61181	1.7274	1.28672	3.8789	1.7765	1.58231	2.31989	2.87033	1.56571	0.67732	2.48164	2.45802	1.70997	1.76873	2.08719	2.44479	3.23497	2.99083	0.26876	2.91643	2.50512	1.67279	1.57719	1.51424	2.54949	2.69745	2.77408	2.84324	2.51258	2.08346	2.22997	1.78814	2.01678	2.60404	1.97257	2.08165	0.74996	3.15623	2.515	2.90348	2.84112	1.53591	2.67816	0.70882	2.44007	2.68227	2.05169	1.71515	3.02301	3.0235	2.38108	2.5065	3.59378	3.33126	2.40276	2.71355	2.228	2.16173	2.73814	2.96666	3.13558	3.14721	1.61561	2.13698	0.7769	2.05239	2.65205	2.80341	2.66083	1.49547	2.0891	2.53479	2.37139	2.01905	2.60509	2.19199	2.41833	2.22892	3.02604	2.54122	2.59954	2.47585	1.7188	1.65802	3.01742	0.40325	3.42512
alpha_rarefaction_10_5.txt	10	5	2.80771	0.70571	2.33121	0.47145	2.76369	2.79258	3.45006	2.6129	2.98913	1.58977	2.47383	2.44049	3.09785	2.39278	3.30981	2.82259	1.35253	1.99155	1.53766	3.23462	1.20024	2.32963	0.73549	2.36964	2.20573	1.8529	2.57319	1.74109	2.78366	1.57939	1.52425	2.32349	0.51334	1.91791	1.13272	1.815	3.03253	1.33966	1.35685	2.06484	2.77689	3.66538	2.7483	3.50548	1.81683	3.22606	2.29421	1.80497	3.0446	0.23752	1.44785	2.65386	2.96134	2.24024	2.10404	3.03861	0.53899	3.16995	3.64938	1.96419	1.0698	1.22914	1.89692	3.27354	1.6429	1.81246	1.02597	0.34996	2.52009	2.44692	2.35981	2.56663	3.31102	1.91528	2.8444	2.16334	2.86828	1.0853	2.30448	2.75485	2.41205	1.60026	2.30195	3.29654	0.28965	2.46355	1.74342	3.39253	2.07729	1.56851	0.52295	1.63409	2.69644	1.38307	2.3895	2.68748	1.98134	2.00674	1.79709	2.31078	2.85317	0.47175	1.10789	0.47175	3.08207	2.33768	2.52185	3.4187	2.8241	1.59442	2.1774	2.98988	1.57479	2.39285	2.65209	1.63399	1.14041	1.22317	1.34959	2.23312	1.94965	2.04948	2.34298	0.69639	1.73464	0.26876	3.10359	2.48779	3.36964	2.83982	2.53103	1.97423	2.65914	3.30409	1.57169	3.50231	2.04618	1.03215	2.38362	2.57565	2.276	2.17809	1.95169	2.50473	1.65699	2.26601	2.40509	1.51138	0.26876	2.5852	3.35838	1.92539	2.15144	2.32591	3.38082	3.04111	0.26876	2.41284	2.83938	3.26676	2.68993	2.38082	1.64323	2.53035	2.07484	3.31148	2.95425	3.87383	2.54062	2.50129	0.47175	2.73951	2.88861	1.44678	2.16268	2.53512	3.36515	2.17483	1.63435	2.41446	1.23059	3.09836	3.47409	3.67002	2.93968	1.43282	2.93392	1.464	3.32893	2.91924	2.35192	3.52029	2.07806	2.30151	3.75257	2.64128	2.60487	1.68175	2.96341	2.15753	2.34375	1.89268	3.69774	2.66196	2.21322	2.60763	2.96648	1.89997	2.83417	1.78874	2.5444	1.89551	0.26876	0.67743	2.38963	2.59107	2.88963	1.61165	1.30352	1.4049	3.22536	2.91743	3.23595	1.82869	3.76569	2.93683	1.54443	2.21139	0.9813	2.15517	2.60286	2.3378	1.40852	2.58259	0.26876	2.19716	2.78822	2.46594	2.71159	1.96953	2.89726	0.9775	2.40643	2.03854	2.88222	2.9286	2.01609	0.61551	1.26517	3.57798	1.19515	2.6518	1.38105	2.3882	1.77904	1.19989	2.95593	1.37002	2.13224	2.21377	3.26431	1.90615	2.48227	1.79195	1.50296	2.5781	1.53522	2.19444	2.19067	3.54581	2.27746	0.44228	2.75841	1.96644	2.44133	1.63158	1.86296	2.81639	1.4592	2.40501	2.64668	2.17002	2.45135	2.97833	1.63368	2.37302	2.30702	2.34883	2.23305	0.82407	3.72806	3.20012	2.32393	2.41688	2.84182	3.89246	0.79119	2.14003	1.30398	2.05012	1.55052	2.74032	2.87848	2.56752	2.51224	3.43859	2.37393	2.53069	3.21722	2.28002	2.1494	2.74705	1.88559	2.67124	2.68483	1.64319	2.9273	2.4144	1.88766	2.97841	3.05246	2.48625	1.74507	2.02489	2.02662	1.76483	1.80075	2.44166	2.07454	2.83186	1.96761	2.18859	2.16157	2.42243	2.28267	1.57963	1.85875	2.11072	1.43938	2.31307
