# Constructed from biom file
#OTU ID	ERR537638	ERR537639	ERR537640	ERR537641	ERR537642	ERR537643	ERR537644	ERR537646	ERR537648	ERR537649	ERR537650	ERR537651	ERR537652	ERR537653	ERR537654	ERR537655	ERR537656	ERR537657	ERR537658	ERR537659	ERR537660	ERR537661	ERR537662	ERR537663	ERR537664	ERR537665	ERR537666	ERR537667	ERR537668	ERR537669	ERR537670	ERR537671	ERR537672	ERR537674	ERR537675	ERR537676	ERR537677	ERR537678	ERR537679	ERR537680	ERR537681	ERR537682	ERR537683	ERR537684	ERR537685	ERR537686	ERR537687	ERR537688	ERR537690	ERR537691	ERR537692	ERR537693	ERR537694	ERR537696	ERR537697	ERR537698	ERR537699	ERR537700	ERR537701	ERR537702	ERR537703	ERR537704	ERR537705	ERR537706	ERR537707	ERR537708	ERR537709	ERR537710	ERR537711	ERR537712	ERR537713	ERR537714	ERR537715	ERR537716	ERR537717	ERR537718	ERR537719	ERR537720	ERR537721	ERR537722	ERR537723	ERR537724	ERR537725	ERR537726	ERR537727	ERR537728	ERR537729	ERR537730	ERR537731	ERR537732	ERR537733	ERR537734	ERR537735	ERR537736	ERR537737	ERR537738	ERR537739	ERR537740	ERR537741	ERR537742	ERR537743	ERR537744	ERR537745	ERR537746	ERR537747	ERR537748	ERR537749	ERR537750	ERR537751	ERR537752	ERR537753	ERR537754	ERR537755	ERR537756	ERR537757	ERR537758	ERR537759	ERR537760	ERR537761	ERR537762	ERR537763	ERR537764	ERR537765	ERR537766	ERR537767	ERR537768	ERR537769	ERR537770	ERR537771	ERR537773	ERR537774	ERR537775	ERR537776	ERR537777
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae	0.0	0.0	0.0	0.0	0.0	0.000127648710748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000259168070494	0.0	0.0	0.0	0.0	0.0	0.000130480167015	0.000134078212291	0.0	0.0	0.0	0.0	0.0	0.000141242937853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000175515577007	0.000219941348974	9.93887591313e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000127877237852	0.0	0.000217533173809	0.0	0.000126806999746	0.0	0.0	0.0	0.0	8.85308308618e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000179985601152	0.0	0.0	0.0	0.0	0.0	0.0	0.000374795033966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000152733937481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00147472851589	0.0	0.0	0.000486338314617	0.000134084204881	0.000148016577857	0.000135290536427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010089799213	0.0	0.0	0.000209030100334	0.000158428390368	0.000108754758021	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	0.0260958096667	0.0218337970243	0.0517577420053	0.0	0.0197915292255	0.0389328567781	0.0582524271845	0.036195832432	0.0165871863985	0.0209356283386	0.0371715445418	0.0	0.0208483105679	0.0304787497348	0.0481973026705	0.0052481534275	0.043415053195	0.039845124956	0.0010838150289	0.026428710747	0.000620673191693	0.0404488517745	0.00183240223464	0.0175288060799	0.00488317468167	0.000716524854456	0.00407132969628	0.00223890425392	0.061511299435	0.0170827858081	0.00233177881412	0.00260720411664	0.000110852455382	0.00134238198225	0.00142700329308	0.00250977645479	0.00421237384818	0.000439882697947	0.0269840481042	0.0	0.00675001467394	0.000846866593604	0.00160990089048	0.0	0.0	0.0283893111057	0.000301545420279	0.0177506489862	0.00512766294867	0.0518699424072	0.000191815856777	0.0	0.00514828511348	0.000384290215971	0.0	0.00048942834769	0.0232086239696	0.0	0.0193096151303	0.0018591474481	0.0126525751712	0.0	0.000697350069735	0.0246284501062	0.000879949717159	0.0472098451093	0.000193998965339	0.00181067574419	0.0122211333372	0.000187807534838	0.000128990648178	0.00241553186992	0.0	0.0108954229708	0.000391361582524	0.00323974082073	0.0458423618635	0.000170241743275	0.0319837542835	0.000153787004998	0.000877706260971	8.0804815967e-05	0.0	0.0277507302824	0.00111234705228	0.143444238023	0.0028175856206	0.0050266114725	0.0300132261675	0.000312625608503	0.0	0.024511777733	0.0	0.144995417982	0.00117069907459	0.0180264095118	0.100355348609	0.0108416547789	0.0367965367965	0.0323354357289	0.000248818113959	0.00104195228955	0.0	0.0655805038335	0.00631834750911	0.0576717964346	0.00171809951761	0.0351923850382	0.0193867207299	0.0033060128108	0.0	0.0113971574149	0.0	0.0263816546033	0.0	0.00737759892689	0.0439866800898	0.00157878118093	0.0131674142671	0.0347950955484	0.0005158627805	0.000108383460684	0.0	0.026865008881	0.0035068788778	0.0655633354551	0.0010188833039	0.0516093229745	0.0168717745137	0.000129802699896	0.0139353400223	0.0	0.0509516041327	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	0.00321508948666	0.000725777186404	0.00483649750956	0.00334821428571	0.00178123763029	0.00421240745468	0.0013099090769	0.00396567885212	0.000760246043265	0.000971240489937	0.00336466566973	0.00107488355428	0.00230050323508	0.00551587582208	0.00188060824244	0.00317480886355	0.00416308729267	0.00471664906723	0.00411849710983	0.00399843963331	0.000668417283361	0.00156576200418	0.000893854748603	0.00318705565089	0.00197799480776	0.00107478728168	0.000814265939256	0.0013170025023	0.00338983050847	0.00225267505162	0.000133244503664	0.00116638078902	0.000498836049218	0.00104407487508	0.000933040614709	0.000758769625868	0.00219394471259	0.00102639296188	0.00412463350395	0.00154111141329	0.00299348476845	0.0023413370529	0.00020123761131	0.00106291104763	0.00270586064818	0.00387349840647	0.000904636260837	0.000491124675507	0.000105725009251	0.00371801414303	0.000639386189258	0.00122090183949	0.00261039808571	0.00169087695027	0.000317017499366	0.000880971025842	0.00126823081801	0.000749216727966	0.00211612220606	0.00221327077155	0.000744269127717	0.000354987575435	0.0017931858936	0.000424628450106	0.00113136392206	0.00249310417993	0.000775995861355	0.000941551386978	0.00126823081801	0.000788791646321	0.000386971944534	0.00135873667683	0.000923929781337	0.000666095727472	0.000569253210944	0.00209983201344	0.00331798483207	0.0013619339462	0.00342683081609	0.00138408304498	0.000877706260971	8.0804815967e-05	0.000796439447177	0.0020169703714	0.000903781979978	0.01232899848	0.000631527811513	0.000739207569486	0.000254349374301	0.000625251217007	0.00154046687996	0.000301993154822	0.0	0.000152733937481	0.000724718474746	0.00197249465783	0.00202181105257	0.00292439372325	0.0038065382893	0.000977169761038	0.000933067927345	0.00285165889772	0.0013919498898	0.00177984665936	0.00285540704739	0.000533292701508	0.000462565254741	0.00107252982974	0.000253421186011	0.000619877402025	0.000972676629233	0.000804505229284	0.00123347148214	0.000338226341067	0.000333301590325	0.000372606006409	0.00108417873461	0.000947268708557	0.00159166546086	0.000773224345521	0.00025793139025	0.000541917303419	0.0015411558669	0.00133214920071	0.00114647963313	0.000591070291898	0.0	0.0010089799213	9.92457324335e-05	0.000649013499481	0.000557413600892	0.000369666244191	0.000326264274062	0.000326328155593
k__Bacteria;p__Bacteroidetes;Other;Other;Other	0.00117886614511	0.00127011007621	0.000938424889916	0.000343406593407	0.00013194352817	0.0029359203472	0.000616427800894	0.000793135770423	0.00165871863985	0.00113311390493	0.000427259132664	0.000895736295235	0.000862688713156	0.000495014496853	0.000698511632905	0.000518336140987	0.000859049758805	0.000844772967265	0.00101156069364	0.00195045835771	0.000668417283361	0.000521920668058	0.00160893854749	0.00183868595244	0.00148349610582	0.00170174652933	0.00113997231496	0.000921901751613	0.00112994350282	0.00168950628872	0.000799467021985	0.000960548885077	0.00116395078151	0.00261018718771	0.00257958287596	0.000583668942976	0.0024572180781	0.00117302052786	0.00139144262784	0.000634575287825	0.00158478605388	0.00074723522965	0.000503094028274	0.000398591642862	0.00135293032409	0.000784506006374	0.00294006784772	0.000841928015155	0.00232595020352	0.00120288692863	0.000511508951407	0.000651147647729	0.0007976216373	0.000230574129583	0.00107785949784	0.00107674236492	0.00139505389981	0.00149843345593	0.000132257637879	0.00110663538577	0.000223280738315	0.000212992545261	0.000697350069735	0.00193441849493	0.0	0.00190961171229	0.00148732540093	0.00115883247628	0.000922349685825	0.00169026781354	0.000386971944534	0.000815242006099	0.001385894672	0.000666095727472	0.000960614793468	0.000959923206144	0.000270855904659	0.000794461468619	0.000380758979566	0.000999615532488	0.000877706260971	0.00105046260757	0.00131178261888	0.00187786896648	0.00104282536151	0.000450374373698	0.000388632499393	0.000147841513897	0.00010173974972	0.000491268813363	0.0	0.000654318502114	0.00126086956522	0.000152733937481	0.0	0.00131499643855	0.000857738022301	0.00135520684736	0.000447828034035	0.00106600337568	0.00136849962677	0.000822593912805	0.00150794571395	0.000684556407448	0.00164034021871	0.000304738686576	0.000660807506773	0.0	0.000696908261531	0.000137750533783	0.000663188610841	0.000469294717082	0.000296033155713	0.0	0.0	0.000968775616663	0.00255556416015	0.000315756236186	0.000434090580234	0.000497072793549	0.00225689966469	0.000162575191026	0.000560420315236	0.000666074600355	0.000472079848934	0.000454669455306	0.000543404428746	0.0	0.0	0.0	0.000348383500557	0.00100337980566	0.0	0.000130531262237
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other	0.0112528132033	0.00417321882182	0.00375369955966	0.00437843406593	0.00890618815147	0.00721215215726	0.00362151333025	0.00937342274137	0.00905383924252	0.00210435439486	0.00234992522965	0.00250806162666	0.00841121495327	0.00657662117248	0.00456719144592	0.00323960088117	0.012291019626	0.00344948961633	0.0178468208092	0.00663155841623	0.00338983050847	0.00313152400835	0.00679329608939	0.015812699191	0.0293608604277	0.0166592028661	0.00407132969628	0.00645331226129	0.00310734463277	0.00738376822477	0.00233177881412	0.00192109777015	0.00720540959982	0.012156014617	0.0187705817783	0.0246308293936	0.0177270732778	0.016495601173	0.00596332554788	0.00951862931738	0.00739566825145	0.00463285842383	0.0123761130955	0.00292300538099	0.00522723079761	0.00240254964452	0.00550320392009	0.00982249351014	0.00697785061056	0.0030254428811	0.00652173913043	0.00602311574149	0.00616343992459	0.0053800630236	0.00361399949277	0.0289741581832	0.00551680405834	0.00769649911456	0.00509191905833	0.00469213403568	0.0089312295326	0.00461483848065	0.00458258617254	0.00622788393489	0.00559396605908	0.00859325270528	0.0060139679255	0.00963279495908	0.00466939528449	0.00811328550501	0.00696549500161	0.007910866874	0.0043116723129	0.00851650965839	0.00996193119152	0.0128989680826	0.0034534127844	0.0076608784474	0.00514024622414	0.00576701268743	0.0133411351668	0.00274736374288	0.00538767861326	0.0034775351231	0.00653503893215	0.00157631030794	0.0040320621812	0.00192193968066	0.000661308373181	0.00147380644009	0.000770233439981	0.000503321924703	0.00226086956522	0.00101822624987	0.000445980599844	0.0121637170566	0.00355348609239	0.00427960057061	0.00791162860128	0.00559651772231	0.0200920627022	0.00477104469427	0.0086416888992	0.00225903614458	0.0119684082625	0.00038092335822	0.00409700654199	0.0	0.00145717181956	0.000482126868242	0.000795826333009	0.00113971574149	0.00187487665285	0.0	0.000238072564518	0.0102094045756	0.00704716177496	0.00404167982318	0.0075965851541	0.00524687948746	0.0187645086407	0.00379342112394	0.00896672504378	0.00271980461812	0.00944159697869	0.00150040920251	0.00862654530634	0.00020179598426	0.000396982929734	0.000129802699896	0.00153288740245	0.00607308829742	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__	0.013021112421	0.00229829442361	0.00259871507977	0.00429258241758	0.0133922681092	0.00568036762829	0.00385267375559	0.00497512437811	0.0133388623955	0.0015647763449	0.00491348002564	0.0030455034038	0.00826743350108	0.00360653419136	0.0035462898286	0.0117921472075	0.00832617458534	0.0312565997888	0.0558526011561	0.00824068656134	0.032704702793	0.00880741127349	0.0152402234637	0.0171610688894	0.00822104091977	0.0257053291536	0.00537415519909	0.0766495456341	0.00317796610169	0.0105124835742	0.00772818121252	0.0646998284734	0.0539297195433	0.00551868148259	0.0192645444566	0.0386972509193	0.00596752961825	0.0512463343109	0.0404015305869	0.0128728129816	0.0152609027411	0.0337252166982	0.0179101474066	0.00817112867867	0.0065801611217	0.0253003187056	0.00331699962307	0.0266610538132	0.0171803140033	0.00838375738135	0.061189258312	0.00488360735797	0.00246537596984	0.0113749903927	0.0425437484149	0.0387137823023	0.0247939124921	0.0133496798801	0.0101838381167	0.0202292948519	0.0307383149747	0.0167554135605	0.0120541940626	0.0303373437131	0.00659962287869	0.0287502652238	0.0580703569581	0.0520750344028	0.072058569205	0.0656575141795	0.0476620445018	0.0209245448232	0.0256390514321	0.0698924731183	0.0674920838225	0.0210583153348	0.00406283856988	0.0167971853365	0.0144688412235	0.0587466359093	0.0358104154476	0.012161124803	0.0168657765285	0.0130755320629	0.00778642936596	0.00450374373698	0.0543599708526	0.0314163217031	0.00111913724692	0.0119690947256	0.000473989809219	0.0	0.0468260869565	0.00264738824967	0.00150518452447	0.0204920278341	0.00649430216885	0.0158345221113	0.0182863113898	0.00755085724438	0.0182259268475	0.0112969564025	0.00829370142675	0.0130065717415	0.013730255164	0.00563766570166	0.0958170884821	0.000201099343075	0.123035985808	0.0173565672567	0.000663188610841	0.0632877447037	0.0168245510164	0.0	0.000142843538711	0.0248155600268	0.00944784325873	0.0188822229239	0.0133121111272	0.0112117530101	0.0182486458602	0.014740150653	0.00644483362522	0.0138765541741	0.0144995953601	0.0145039556243	0.131843499525	0.000151346988195	0.151597856292	0.0	0.0295429208473	0.0209125475285	0.000271886895052	0.000130531262237
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.0155931840103	0.00798354905044	0.00259871507977	0.0177712912088	0.0259928750495	0.014679601736	0.0144089998459	0.0154300958973	0.0200428502315	0.0131657044191	0.00587481307413	0.0174369998806	0.0227893601725	0.0288522735309	0.0229434205577	0.0334974731113	0.0116962928699	0.0177402323126	0.0218930635838	0.0237468305052	0.0552399140606	0.0455375782881	0.0519329608939	0.052525128708	0.0483990604525	0.0241827138379	0.010911163586	0.0152772290267	0.0180084745763	0.0183342719479	0.0348434377082	0.0197598627787	0.0375789823745	0.0510105153255	0.053896816685	0.0622774762155	0.0419482229048	0.0457478005865	0.0699199920489	0.0260175868008	0.0262957093385	0.0173856730099	0.0663581023293	0.0546734870126	0.025459688826	0.0161804363815	0.0327176781003	0.066722795201	0.0640164931014	0.0312750601443	0.0449488491049	0.0223018069347	0.0278442462476	0.0308200753209	0.118627948263	0.0382243539546	0.0400126823082	0.0183217545294	0.0330644094696	0.0183701474038	0.0466656743078	0.0575789847355	0.0299860529986	0.0288275536683	0.0513513513514	0.012624655209	0.0490817382307	0.0562758021294	0.0759209085144	0.0546519926379	0.0386326991293	0.0599957728192	0.0298737295966	0.0200780283566	0.113281388978	0.0122390208783	0.0128656554713	0.0167971853365	0.0239878157127	0.0427527873895	0.0428320655354	0.0521595087067	0.0312016865777	0.0248991514814	0.0232897664071	0.00157631030794	0.034588292446	0.0476788882318	0.00371350086479	0.0078603010138	0.00628036497215	0.000754982887055	0.0272608695652	0.00285103349964	0.00518452447319	0.00717768889376	0.00545276314177	0.0227532097004	0.0059710404538	0.00390867904415	0.024259766111	0.0319166438168	0.0141514905463	0.00486035049288	0.0253341433779	0.000914216059729	0.117821978458	0.000335165571792	0.218385707045	0.00881603416213	0.000309488018392	0.03928667203	0.0165285178607	0.00020293580464	9.52290258071e-05	0.0148297190551	0.00727948578951	0.0467319229555	0.0104905223557	0.0140837291506	0.0265024503482	0.033761448003	0.0259894921191	0.00616119005329	0.0352036687348	0.00213694643994	0.264366254585	0.000554938956715	0.268261214768	0.00032450674974	0.0207636566332	0.0264047317279	0.0	0.000261062524475
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	0.00117886614511	0.000120962864401	0.0	0.00103021978022	0.00125346351761	0.00102118968598	0.000385267375559	0.00100944552599	0.00152049208653	0.000107915609993	0.000587481307413	0.000477726024125	0.00150970524802	0.000919312637013	0.00118209660953	0.00019437605287	0.00118945351219	0.000844772967265	0.0	0.0006826604252	0.000286464550012	0.00097860125261	0.000581005586592	0.00208384407943	0.000988997403882	0.00152261531572	0.0	0.000724351376268	0.00021186440678	0.000375445841937	0.000466355762825	0.000343053173242	0.000775967187673	0.000596614214334	0.00126234906696	0.00210120819471	0.000877577885037	0.00175953079179	0.000695721313919	0.000453268062732	0.000645653577508	0.00014944704593	0.00186144790461	0.00119577492859	0.000430477830392	0.000245158126992	0.000527704485488	0.00133305269066	0.00237881270815	0.0	0.000383631713555	0.000162786911932	0.000217533173809	0.000614864345554	0.000570631498859	0.00112568519969	0.00126823081801	0.0004086636698	0.000529030551514	0.000221327077155	0.0010419767788	0.00120695775648	0.000199242877067	0.000424628450106	0.00100565681961	0.0	0.000258665287118	0.000144854059535	0.0	0.0	0.0	0.000543494670733	0.000153988296889	0.0	0.0	0.00089992800576	0.00121885157096	0.000283736238792	0.000126919659855	0.00123029603998	0.00146284376829	0.000848450567654	0.0	0.000904159132007	0.00104282536151	0.000112593593425	0.0	0.0	0.0	0.0	0.000118497452305	0.0	0.0	0.0	0.000278737874902	0.000164374554819	0.0	0.000213980028531	0.000522466039707	0.0	0.000248818113959	0.0017000274198	0.000695974944902	0.0	0.00249088699878	0.0	0.0	0.0	0.000126710593006	0.0	0.0	0.0	0.0	0.0	0.0	0.00111781801923	0.000154882676373	0.00176823492264	0.000651135870352	0.000441842483155	0.0005158627805	0.00130060152821	0.000350262697023	0.000222024866785	0.00101159967629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.000803772371664	0.0	0.000360932649968	0.000772664835165	0.00151735057395	0.00165943323972	0.00223455077824	0.00245151056313	0.000967585873246	0.0	0.000854518265328	0.00041801027111	0.00230050323508	0.00169719256064	0.00236419321906	0.00531294544512	0.00469173329809	0.00218233016543	0.0025289017341	0.0013653208504	0.00701838147529	0.00202244258873	0.00294972067039	0.00208384407943	0.00173074545679	0.00376175548589	0.000162853187851	0.00210720400369	0.0	0.0011889118328	0.00346435709527	0.00281303602058	0.00399068839375	0.00156611231263	0.00428100987925	0.0112064437051	0.000965335673541	0.0128299120235	0.00119266510958	0.00426071978968	0.00135000293479	0.0029889409186	0.0142375610002	0.00292300538099	0.00455076563557	0.00509928904143	0.0017338861666	0.00357819406441	0.00486335042554	0.00255157833345	0.0039641943734	0.00179065603126	0.0047857298238	0.00322803781416	0.00798884098402	0.0102779953015	0.00317057704502	0.0053126277074	0.00198386456818	0.00190341286353	0.00796367966657	0.00638977635783	0.00547917911935	0.00736022646851	0.00263984915148	0.000848716316571	0.00329798241076	0.00188310277396	0.00167175880556	0.00270442850167	0.000773943889068	0.00416679247562	0.000692947336002	0.00442477876106	0.00679546020564	0.00713942884569	0.00121885157096	0.00425604358189	0.00241147353725	0.00361399461745	0.0127559976594	0.00747444547695	0.0107285078473	0.00125191264432	0.00305895439377	0.000337780780274	0.00102016031091	0.00051744529864	0.000305219249161	0.000133982403644	0.0	0.0	0.000217391304348	0.00117096018735	0.000780466049727	0.00191770313955	0.00134787403504	0.00634807417974	0.00126884609643	0.00142133783424	0.0124409056979	0.00998080614203	0.00417584966941	0.000684556407448	0.00498177399757	0.000152369343288	0.00284147227913	0.00087143048666	0.000696908261531	0.000137750533783	8.84251481121e-05	0.000335210512202	0.00108545490428	0.0	9.52290258071e-05	0.00558909009613	0.00116162007279	0.0105462582886	0.00209810447113	0.00502595824589	0.0152824348723	0.012355714518	0.00987740805604	0.0015541740675	0.00499055840302	0.000227334727653	0.00509441651949	0.000151346988195	0.0	0.0	0.0	0.000105618926912	0.000108754758021	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.0126996034723	0.00447562598282	0.00397025914964	0.0103021978022	0.0171526586621	0.0126372223641	0.00670365233472	0.0224962145793	0.0116801437556	0.00577348513462	0.00453962828455	0.0060910068076	0.0130841121495	0.00898097730005	0.00822094460265	0.00563690553324	0.0153307341571	0.00577261527631	0.0190751445087	0.0092159157402	0.00539508235856	0.0101122129436	0.0134972067039	0.0343834273106	0.0149585857337	0.0103000447828	0.00814265939256	0.0306861583037	0.00550847457627	0.0165821913522	0.009127248501	0.0153687821612	0.0492184901896	0.0090237899918	0.0237650933041	0.017451701395	0.00816147433085	0.0384897360704	0.0123739005119	0.0115130087934	0.0304044139226	0.0198266414267	0.0251043920109	0.0148807546668	0.0103929647623	0.0109340524638	0.0224651338108	0.0225215744054	0.0122641010731	0.00707151709557	0.0159846547315	0.0098486081719	0.00913639329998	0.0133732995158	0.0116028404768	0.0212901331245	0.0105263157895	0.025813921809	0.00972093638408	0.0111106192732	0.015331944031	0.0127795527157	0.0288902171747	0.0136352913423	0.023947203017	0.0262041162741	0.0285178479048	0.0388208879554	0.0216175707615	0.0503699808436	0.0363108674621	0.0077900902805	0.0379581151832	0.0306404034637	0.0770982317572	0.011399088073	0.00751625135428	0.0146975371694	0.0154207386724	0.0120722798923	0.017203042715	0.0167265969052	0.0100257671586	0.00625956322159	0.014947163515	0.00658672521534	0.0580519795968	0.0278681253696	0.0296571370434	0.114822919923	0.0011257257969	0.00926112341454	0.0302173913043	0.00244374299969	0.0706879250753	0.0168757876281	0.0159906874158	0.0126961483595	0.0215703836393	0.00559651772231	0.0203408808161	0.0125582670688	0.0202412713142	0.00561336254107	0.0230862697448	0.0764894103306	0.0410361461706	0.00475935111945	0.00266092245312	0.0316826227702	0.0698558670086	0.0349959774739	0.0344878626406	0.0	0.0798019236263	0.0253372084358	0.0287307364671	0.0163561730344	0.0188105918102	0.00729040097205	0.0243100335311	0.0112718799111	0.0127495621716	0.00938055062167	0.0176692743458	0.115622442484	0.0512837929629	0.00484310362224	0.000793965859468	0.0767133956386	0.0161649944259	0.0477397549641	0.0	0.0481660357656
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7	0.517307898403	0.445143340994	0.537934021512	0.671617445055	0.526784536218	0.452195557825	0.443905070119	0.473502054943	0.51489391112	0.459990287595	0.55196539201	0.679386122059	0.590007189073	0.556184145393	0.484390951588	0.728521446158	0.570937685852	0.535093277015	0.45563583815	0.414813731227	0.582286941991	0.580049582463	0.477363128492	0.270286835009	0.398936827791	0.422749664129	0.453953261135	0.405570920585	0.614689265537	0.445779362994	0.467888074617	0.389982847341	0.347079037801	0.417853680364	0.471295279912	0.578415922489	0.416498464239	0.314882697947	0.361775083238	0.413652434049	0.468098843693	0.288432798645	0.507068471097	0.337872849266	0.360801918701	0.397058102476	0.435582359593	0.427488949695	0.487550880161	0.494751038857	0.512915601023	0.513836887514	0.285693568269	0.491968334486	0.45517372559	0.438772513704	0.411414077362	0.407914453072	0.522814442534	0.452392545704	0.400342363799	0.4734114306	0.472205618649	0.446709129512	0.347768698931	0.337629959686	0.389420589757	0.268993988557	0.507004092927	0.385906922586	0.445017736214	0.477973368761	0.388897443794	0.409363402798	0.142348881062	0.497720182385	0.535820693391	0.4126659857	0.539662393705	0.680815071126	0.428730251609	0.370368873985	0.55404075896	0.401794408124	0.404477196885	0.286100320892	0.395093514695	0.361546422235	0.191118119849	0.111294716627	0.571039222657	0.30053352124	0.22752173913	0.0348233377456	0.0934329356673	0.438989644403	0.349344443083	0.407346647646	0.455217196597	0.523318823843	0.427407315253	0.396216068001	0.437536248695	0.535460021906	0.506075334143	0.0641474935243	0.249388753056	0.00797694060866	0.252850988343	0.0778290515876	0.0903262887965	0.270514883347	0.183343201105	0.00108232429142	0.0968003047329	0.51859303972	0.378146054364	0.432649194822	0.511575748806	0.698332044626	0.350206345112	0.409310139273	0.579684763573	0.473357015986	0.453331534934	0.190961171229	0.288615677218	0.0313288265564	0.171447002779	0.161150051921	0.461120401338	0.316117448247	0.00179445350734	0.0680720532568
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000107463328139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.03882967481e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000111495149961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae]	0.00798413889187	0.00925365912665	0.00144373059987	0.00137362637363	0.00778466816203	0.00619096247128	0.00400678070581	0.00627298291153	0.00787891353929	0.00949657367938	0.00138859218116	0.00203033560253	0.00474478792236	0.00558659217877	0.00445972811778	0.00272126474018	0.00799577083196	0.00774375219993	0.0156069364162	0.0523210454457	0.0252088804011	0.0192458246347	0.0513519553073	0.0175900956117	0.0265793052293	0.0163905060457	0.00854979236219	0.0208086395364	0.00360169491525	0.00463049871723	0.00446369087275	0.0140651801029	0.0441747034697	0.0161831605638	0.0198682766191	0.00571995564116	0.0126371215445	0.0255131964809	0.0326989017542	0.0159550358082	0.00880436696602	0.0137491282256	0.00493032147708	0.00484953165482	0.0158661828916	0.0384898259377	0.0275160196005	0.024907037115	0.0145900512766	0.00419187869068	0.00735294117647	0.0103369689077	0.0150823000508	0.0262854507724	0.0077986304844	0.0182067345341	0.018452758402	0.0437270126686	0.0209628356038	0.0150502412465	0.0134712712117	0.00397586084487	0.0152420800956	0.0068884170795	0.0236329352608	0.0477933375769	0.0402871184687	0.0231042224958	0.0174669971753	0.0506329113924	0.0263140922283	0.0119266886077	0.072374499538	0.117232848035	0.0817234140961	0.00263978881689	0.00941224268689	0.0212802179094	0.00869399670009	0.00968858131488	0.0193095377414	0.0153529150337	0.0167252283907	0.00813743218807	0.022733592881	0.0192535044756	0.0300704396405	0.0173713778829	0.0185166344491	0.154258407396	0.00616186751985	0.0397624320515	0.0403913043478	0.00168007331229	0.0299364477645	0.00860226836886	0.0113343952947	0.00213980028531	0.0140319450664	0.00941636315182	0.0236999253546	0.0204551686318	0.0410045238371	0.0085569550931	0.0178007290401	0.0213317080603	0.0387233198969	0.0	0.0874936644703	0.0473861836215	0.161685383323	0.0351300616787	0.0351292678113	0.0	0.0	0.0172889186974	0.0253233175869	0.00429428481213	0.0142526407177	0.00497072793549	0.027856590147	0.0203218988782	0.019054290718	0.0170404085258	0.014162395468	0.0318268618714	0.0353212878685	0.000252244980325	0.0473402143708	0.173481308411	0.0282887402453	0.0592522179975	0.000217509516041	0.0
